#{"t_start": 1770660807.5993278, "env_id": "None"}
r,l,t
18449.96,20000,18201.585584
20152.84,20000,18201.606162
-91.36578,1,18201.626079
20589.58,20000,18201.825285
-97.02849,1,18201.854756
21262.406,20000,18202.971538
19485.32,20000,18203.49857
24568.775,20000,18204.939586
18384.283,20000,18205.214853
-100.9841,1,18205.234718
16916.775,20000,18205.566382
-98.69946,1,18205.596181
17104.625,20000,18205.713636
22041.73,20000,18590.846524
-86.19555,1,18590.869887
25173.3,20000,18591.250063
-83.25443,1,18591.270825
19102.143,20000,18592.286268
-85.41438,1,18592.306244
17983.66,20000,18592.988035
18452.56,20000,18593.046565
12710.503,20000,18593.123955
-84.40272,1,18593.143713
19511.506,19996,18594.338352
19275.977,20000,18595.004416
-93.82261,1,18595.023612
-85.79656,1,18595.042513
19745.496,19996,18595.140956
-93.86861,1,18595.160808
-109.13439,1,18595.180608
18273.273,20000,18595.200953
-104.57993,1,18595.231822
18841.283,20000,18595.548305
20470.49,20000,18595.571438
-83.0925,1,18595.571488
-98.67224,1,18595.590716
20891.91,20000,18595.590768
-86.27529,1,18595.610869
-105.805176,1,18595.610922
22550.314,20000,18596.249146
-110.246574,1,18596.270535
-87.63264,1,18596.300719
16267.117,20000,18596.408367
20035.738,20000,18596.408431
-88.19955,1,18596.427734
-91.673996,1,18596.427779
-85.1636,1,18596.446723
23376.844,20000,18596.623833
15427.43,19996,18596.839886
18198.385,20000,18597.090833
-100.43848,1,18597.115227
19075.03,20000,18597.309405
21994.707,20000,18597.538595
-98.286995,1,18597.559355
-105.68002,1,18597.578847
-86.527054,1,18597.598645
-94.8223,1,18597.617712
10302.425,20000,18597.887331
-85.85213,1,18597.907157
-85.83103,1,18597.926319
15326.302,20000,18597.946236
-84.33274,1,18597.946286
-85.35744,1,18597.965346
-85.60508,1,18597.984908
-98.89912,1,18598.004578
21962.055,20000,18598.140157
20326.732,20000,18598.178593
-86.0855,1,18598.198263
21124.521,19996,18598.315675
21279.402,19996,18599.416381
21165.27,19996,18599.928733
-88.68382,1,18599.948694
17738.49,20000,18601.450815
-104.06501,1,18601.470459
22299.477,20000,18601.752667
-95.50193,1,18601.772449
-102.77701,1,18601.792218
13816.09,19996,18602.026134
-101.637596,1,18602.04628
14169.258,20000,18602.222796
15876.042,19998,18987.146356
23476.852,20000,18987.574795
19162.379,20000,18988.619519
-103.93471,1,18988.639175
-87.57545,1,18988.657762
-92.151726,1,18988.676918
17168.498,20000,18989.304182
-97.587585,1,18989.324364
18628.55,20000,18989.363043
-85.00738,1,18989.383338
-83.06486,1,18989.403852
-102.72181,1,18989.423826
19697.512,20000,18989.463744
-91.15238,1,18989.483893
