#{"t_start": 1771009385.3173108, "env_id": "None"}
r,l,t
-102.47833,1,9815.315282
-18264.564,10001,9882.433196
-64514.848,10001,9921.199895
-8128.4106,10001,9933.919486
-95.97551,1,9934.014463
-99.75443,1,9934.033866
-95.14782,1,9934.054008
-154376.03,9976,9941.492733
-10708.839,9976,9968.248545
-102.514,1,9968.338096
-18052.371,9976,9973.665436
-128.85942,1,9973.685525
-103.76754,1,9973.717762
-9515.152,10001,9978.30107
-11590.577,9976,9993.026311
-11045.521,9976,9994.776088
-173545.42,9976,9995.269368
-110.7049,1,9995.289534
-12525.886,9976,9996.262686
-11165.692,10001,9997.77964
-10217.089,10001,9999.744133
-106.558395,1,9999.764565
-13474.125,10001,10000.419311
-8051.327,9976,10002.406062
-9066.512,10001,10002.710163
-14545.043,10001,10002.950506
-100.45391,1,10002.970906
-114.57502,1,10002.990727
-11576.359,10001,10003.345583
-12337.505,10001,10003.50037
-95.91603,1,10003.590329
-118.00062,1,10003.683507
-8957.518,10001,10005.638569
-104.62992,1,10005.65885
-94.65035,1,10005.748067
-106.99068,1,10005.768364
-94.809074,1,10005.788709
-15874.36,10001,10007.163725
-107.866585,1,10007.184097
-101.9083,1,10007.205296
-120.10811,1,10007.225391
-99.26012,1,10007.245548
-105.575836,1,10007.265867
-115.11344,1,10007.355925
-10694.23,10001,10008.326759
-114.89911,1,10008.346302
-114.61523,1,10008.441074
-168688.75,9976,10008.802432
-103.79906,1,10008.821953
-94.60164,1,10008.842278
-13221.028,10001,10009.065403
-17364.969,338,10009.788222
-10815.135,10001,10010.090774
-101.36186,1,10010.180282
-99.06292,1,10010.199727
-9054.251,10001,10010.22049
-57296.383,10001,10011.310663
-111.87924,1,10011.330969
-100.610085,1,10011.352531
-7734.539,9976,10011.744039
-74363.07,9976,10012.02493
-94.17951,1,10012.04691
-94.76028,1,10012.136941
-9454.596,10001,10014.182055
-101.7886,1,10014.271589
-10815.411,9976,10018.329618
-10460.594,10001,10020.519866
-106480.37,10001,10087.682964
-11286.001,10001,10126.430663
-100.97877,1,10126.451255
-114.59525,1,10126.471318
-101.09132,1,10126.556238
-8825.837,10001,10139.250131
-86736.02,10001,10146.612277
-6830.1445,9978,10173.014335
-15402.989,230,10177.676018
-98.00315,1,10177.695419
-111.7871,1,10177.788625
-12433.859,10001,10178.933666
-11031.203,10001,10183.518494
-10757.346,10001,10198.125878
-119.488556,1,10198.145822
-12458.978,10001,10200.040328
-104.03117,1,10200.060871
-13615.628,10001,10200.551417
-116.264084,1,10200.57227
-113.13003,1,10200.592521
-101.59999,1,10200.6124
-124.97757,1,10200.632439
-10265.437,10001,10201.585483
-14346.9375,10001,10203.103331
-8111.6006,10001,10205.079081
-12610.452,10001,10205.620657
-98.04977,1,10205.640256
-121.972244,1,10205.727907
-14231.055,10001,10208.070802
-119.305916,1,10208.157651
-102.625175,1,10208.249381
-6363.0815,9978,10208.372189
-107.142105,1,10208.392711
-8562.574,9978,10208.560654
-97.71849,1,10208.644467
-96.5598,1,10208.728073
-16175.151,10001,10208.748452
-12442.205,10001,10211.237147
-98.19767,1,10211.257176
-127.357216,1,10211.341334
-57973.312,9978,10212.331846
-106.30595,1,10212.416697
-9735.009,9978,10213.402471
-114.182686,1,10213.422657
-14706.329,10001,10214.273728
-10778.688,10001,10214.497592
-96.85853,1,10214.517906
-10721.098,10001,10215.228277
-94.19282,1,10215.247805
-14767.084,10001,10215.576579
-119.42197,1,10215.660721
-13369.734,10001,10215.660769
-109.7802,1,10215.745013
-98.06944,1,10215.745079
-10380.653,10001,10216.6636
-95.57159,1,10216.683166
-6604.986,9978,10216.902541
-9059.846,10001,10217.108349
-12465.502,9978,10219.015347
-111.57191,1,10219.036733
-113.75382,1,10219.126068
-103.045494,1,10219.146911
-8937.103,10001,10223.750378
-143254.08,10001,10225.937574
-76467.73,10001,10293.004592
-43253.367,9979,10331.420126
-18336.77,10001,10344.628602
-100.13921,1,10344.707862
-100.70481,1,10344.787306
-20133.248,10001,10352.314267
-120.57315,1,10352.334805
-9245.05,9979,10383.064067
-8011.255,10001,10384.550453
-8626.833,10001,10389.226246
-8982.088,10001,10404.030408
-10012.519,10001,10405.779541
-8724.597,10001,10406.290996
-97.74368,1,10406.311373
-9610.232,9980,10406.757093
-8476.169,10001,10408.708137
-191911.39,10001,10410.822891
-99.208046,1,10410.842443
-9231.829,9980,10410.983697
-98.63319,1,10411.063888
-114.09517,1,10411.145452
-9329.376,9980,10413.415132
-12869.369,9980,10413.6416
-95.60211,1,10413.663124
-11261.696,10001,10413.929581
-111.050705,1,10413.950722
-10640.745,10001,10414.090925
-99.04,1,10414.111411
-100.04983,1,10414.190126
-11417.289,9980,10416.161634
-100.93875,1,10416.24198
-10703.627,9980,10417.25534
-102.109085,1,10417.27586
-101.93836,1,10417.29592
-107.6894,1,10417.315989
-117.93616,1,10417.335966
-10057.042,10001,10418.768395
-10445.018,10001,10419.614028
-81456.484,10001,10419.855515
-21040.465,433,10420.019431
-117.54573,1,10420.040802
-101.715965,1,10420.124555
-116.683784,1,10420.145103
-118.328606,1,10420.165411
-96.59049,1,10420.247499
-8599.979,9980,10420.711409
-98.784744,1,10420.733007
-13488.566,10001,10420.77448
-11704.696,10001,10421.138224
-8277.476,9980,10422.127968
-116460.914,10001,10422.245211
-15085.339,10001,10422.465083
-10150.408,10001,10424.658316
-14963.413,10001,10429.131214
-7955.354,10001,10431.336362
-9261.882,10001,10498.488964
-113.333725,1,10498.51035
-116.17113,1,10498.530453
-99.78175,1,10498.550349
-19524.74,10001,10536.821546
-9785.542,9981,10549.639173
-126.71087,1,10549.716034
-15566.713,262,10555.071213
-98.00591,1,10555.091803
-117.46777,1,10555.113421
-10441.443,10001,10557.671585
-106.658745,1,10557.691849
-94.68307,1,10557.776255
-101.91442,1,10557.857926
-7656.432,10001,10588.496606
-108.30771,1,10588.518342
-117.36557,1,10588.592633
-10283.12,10001,10590.148572
-9855.1875,9981,10594.383152
-10733.471,10001,10609.418911
-102.88315,1,10609.439443
-8616.166,10001,10611.268623
-11434.647,10001,10611.795648
-11984.868,10001,10612.288871
-13207.461,10001,10614.300884
-105.26954,1,10614.373633
-119.70935,1,10614.394284
-7936.3535,9981,10616.202699
-63859.824,10001,10618.927334
-22479.102,10001,10619.170638
-101.99451,1,10619.190593
-8005.8423,9981,10619.289504
-9428.163,10001,10619.51386
-8105.734,9981,10621.379043
-9041.717,10001,10622.907239
-12664.325,9981,10623.855685
-98.39279,1,10623.876083
-9472.388,10001,10625.107175
-103.155624,1,10625.127376
-12530.055,9981,10625.147322
-99.21557,1,10625.168754
-8918.144,10001,10625.350362
-16896.99,281,10625.350415
-115.01945,1,10625.371471
-12163.464,10001,10626.097247
-123.206154,1,10626.174267
-10896.263,10001,10626.194305
-8979.781,10001,10626.554245
-9770.928,9981,10627.098958
-99.69563,1,10627.177535
-8702.844,10001,10627.497624
-99.1982,1,10627.519085
-11889.439,10001,10627.787139
-9561.329,9981,10629.567668
-18121.566,365,10632.868774
-100.59025,1,10632.88879
-96.485886,1,10632.964171
-109.209206,1,10633.050414
-7068.527,10001,10634.669936
-8167.279,10001,10636.939107
-9036.047,10001,10704.067476
-14076.128,10001,10742.395703
-108.704445,1,10742.416395
-114.35336,1,10742.435812
-11844.244,10001,10760.667589
-10443.057,9982,10762.73208
-12930.822,9983,10793.253615
-10696.133,10001,10795.048813
-10324.578,10001,10799.349236
-17237.293,319,10799.810545
-97.99906,1,10799.829982
-17546.088,365,10806.723713
-94.724915,1,10806.74362
-99.44176,1,10806.814546
-10542.955,10001,10814.415123
-107.89596,1,10814.435597
-158838.86,10001,10816.204326
-7162.299,10001,10816.732276
-101.68286,1,10816.809262
-7902.706,9983,10816.921496
-108.51273,1,10816.941743
-11513.202,10001,10819.30384
-7141.925,9983,10820.794282
-17646.404,298,10823.11582
-122.59325,1,10823.136237
-98.75144,1,10823.156269
-108.43961,1,10823.176735
-7784.6553,9983,10823.457553
-104.47547,1,10823.477585
-12486.741,9983,10823.762445
-100.41412,1,10823.782248
-96.1452,1,10823.803285
-125.36891,1,10823.824924
-40753.344,10001,10824.09105
-106.57932,1,10824.110786
-10305.96,10001,10826.111341
-29733.553,9983,10827.282218
-9956.2295,10001,10828.608393
-107.99289,1,10828.628735
-9649.707,10001,10829.855305
-99.6602,1,10829.875599
-112.619354,1,10829.895233
-104.58481,1,10829.915409
-101.99559,1,10829.935926
-99.68735,1,10829.956498
-6351.0996,10001,10830.129072
-8650.002,10001,10830.150213
-11153.376,9983,10830.471981
-104.819626,1,10830.492346
-8448.343,10001,10830.969055
-11176.615,10001,10831.382141
-10472.807,9983,10831.579766
-17297.305,10001,10832.334605
-8803.032,10001,10832.595333
-96.03828,1,10832.615682
-6478.521,9983,10833.995742
-105.567085,1,10834.016818
-10964.882,9983,10837.271236
-13916.996,10001,10839.247469
-28519.127,9983,10841.084258
-16559.959,237,10846.032153
-7922.453,10001,10908.882802
-113.268005,1,10908.903899
-9942.658,10001,10947.282604
-99.07619,1,10947.302969
-124.78915,1,10947.323244
-98.02933,1,10947.389862
-34559.977,9984,10965.188367
-118.40226,1,10965.210176
-104.594444,1,10965.229678
-102.65899,1,10965.249587
-95.198296,1,10965.269686
-17005.186,10001,10967.70892
-20817.418,405,10973.607316
-18233.662,10001,11000.223205
-108.38992,1,11000.243584
-23587.496,10001,11004.897513
-14515.4795,9984,11011.628032
-11733.913,10001,11019.629126
-10811.911,9984,11020.974936
-96.139244,1,11020.996563
-102.43204,1,11021.016546
-119.45418,1,11021.036345
-7938.5645,9984,11021.515484
-10248.014,9984,11023.919825
-93.92796,1,11023.941839
-104.79369,1,11023.961498
-115.94977,1,11024.025419
-6872.8545,10001,11025.682637
-14295.694,10001,11028.074406
-93.99619,1,11028.096125
-98.33723,1,11028.117157
-10359.19,10001,11028.38215
-8875.154,10001,11028.776884
-92703.6,10001,11029.059929
-9671.857,10001,11031.180837
-102.844376,1,11031.201058
-119.26071,1,11031.234594
-103.20822,1,11031.254913
-102.85279,1,11031.31783
-100.060555,1,11031.337973
-8628.589,9984,11032.003633
-8666.293,10001,11033.714172
-11940.209,9984,11034.831379
-11671.659,10001,11035.105482
-8936.354,10001,11035.245208
-95.97189,1,11035.265358
-9543.747,10001,11035.633269
-8986.84,10001,11036.047651
-106.605385,1,11036.067633
-8891.7295,9984,11036.067682
-10202.35,10001,11036.609898
-9826.135,9984,11036.974786
-8357.004,10001,11037.639976
-10858.144,10001,11038.998139
-118.751396,1,11039.019276
-11988.503,10001,11042.360362
-14627.111,10001,11044.354203
-9637.821,9985,11050.70878
-124007.65,10001,11113.738728
-6632.9062,9985,11151.74908
-9411.687,10001,11172.367544
-11053.358,10001,11178.395613
-11005.094,10001,11204.91247
-96.29161,1,11204.932956
-110.4074,1,11204.996664
-206061.77,10001,11209.744431
-13929.036,9986,11216.058585
-10293.662,10001,11224.361631
-716.7578,8,11224.56932
-7976.9175,10001,11225.828365
-7572.3555,10001,11226.316548
-7364.2773,9986,11228.490496
-101.00906,1,11228.512127
-104.710815,1,11228.533173
-118.630424,1,11228.553078
-100.16514,1,11228.572541
-100.862175,1,11228.592846
-123.54755,1,11228.613859
-102.53978,1,11228.635436
-15398.281,10001,11230.572994
-8770.247,10001,11233.028856
-16451.36,10001,11233.296382
-8904.78,9986,11233.337292
-109.8144,1,11233.357651
-102.60451,1,11233.377676
-99.5296,1,11233.398337
-105.1139,1,11233.458539
-111.2778,1,11233.478791
-8118.4316,10001,11233.974141
-95.13107,1,11234.036686
-104.09478,1,11234.056256
-12393.754,10001,11236.129104
-107.578865,1,11236.149922
-7966.165,10001,11236.804287
-102.95244,1,11236.826474
-8658.459,10001,11238.520432
-97.16145,1,11238.540735
-100.37296,1,11238.561428
-106.499054,1,11238.581608
-96.97115,1,11238.602164
-36001.387,9986,11239.55832
-12519.378,10001,11239.64192
-122.17755,1,11239.66245
-106.35805,1,11239.682741
-8499.329,10001,11240.135553
-10699.606,9986,11240.156068
-101.896904,1,11240.156121
-100.78615,1,11240.213764
-95.95462,1,11240.213812
-105.62673,1,11240.234072
-16903.309,10001,11240.929427
-9743.618,10001,11240.929491
-101.95253,1,11240.95039
-114.81546,1,11241.00961
-103.105446,1,11241.030856
-98.514725,1,11241.051243
-8141.563,10001,11241.519392
-100.539795,1,11241.539654
-98.56355,1,11241.571906
-9716.719,10001,11241.891907
-97.016716,1,11241.950905
-95.942604,1,11241.971261
-102.851494,1,11241.993268
-109.30517,1,11242.013368
-102.586975,1,11242.033291
-100.11104,1,11242.053246
-9463.375,9986,11242.295487
-119.26821,1,11242.316972
-8671.349,10001,11243.97169
-116.53761,1,11243.992372
-8465.254,10001,11247.21109
-9524.644,10001,11249.229888
-104.02359,1,11249.250508
-14089.36,9986,11255.392279
-7695.196,10001,11318.733753
-6623.3423,10001,11356.739208
-8951.863,10001,11377.290468
-8705.45,9987,11382.869276
-9923.933,9987,11409.464134
-8376.347,9987,11414.074435
-6586.722,9987,11420.511942
-9928.704,9987,11429.012824
-12624.453,10001,11430.553421
-108.40459,1,11430.573081
-14468.103,10001,11431.03417
-108.33165,1,11431.055162
-96.47376,1,11431.110068
-117.62026,1,11431.130251
-15333.357,10001,11433.391379
-11139.7705,10001,11435.219064
-15659.318,10001,11437.679466
-105.51302,1,11437.734114
-15754.943,10001,11438.012774
-95.879074,1,11438.033267
-9011.57,10001,11438.153232
-127.09721,1,11438.215777
-10581.8955,10001,11438.720363
-9022.028,10001,11440.911663
-105.839386,1,11440.931818
-119883.016,10001,11441.588772
-98.25217,1,11441.642958
-9817.361,10001,11443.416916
-98.69885,1,11443.437276
-10037.353,10001,11444.367338
-12138.545,10001,11444.489518
-12180.541,9988,11444.611765
-11508.488,10001,11444.939635
-119.571434,1,11444.960405
-7928.8027,9988,11445.361729
-12048.327,10001,11445.701538
-8339.726,10001,11446.203472
-9284.021,10001,11446.652045
-10349.812,10001,11446.874901
-17288.553,304,11447.238235
-11345.95,10001,11448.584493
-105.62607,1,11448.639422
-12607.475,10001,11451.943434
-121.28016,1,11451.963384
-102.79483,1,11451.995142
-107.98974,1,11452.015137
-10654.033,10001,11453.990993
-11577.544,9988,11459.6892
-112.09184,1,11459.748644
-119.59267,1,11459.768595
-106.74101,1,11459.789874
-115.33941,1,11459.809881
-99.464325,1,11459.829854
-101.963196,1,11459.884753
-8909.029,10001,11523.487301
-9320.691,10001,11561.40366
-14160.215,9989,11581.733431
-107.71963,1,11581.754339
-11844.547,10001,11587.675623
-108.301,1,11587.696125
-106.284546,1,11587.746826
-102.31191,1,11587.766825
-8492.939,10001,11614.603344
-11935.128,10001,11619.430832
-14641.643,10001,11625.855392
-121.66438,1,11625.905209
-105.31081,1,11625.925898
-101.78639,1,11625.945908
-10217.36,10001,11634.541875
-109.65417,1,11634.563225
-100.420586,1,11634.583269
-10298.196,10001,11636.135925
-12866.352,10001,11636.67482
-10082.6045,10001,11639.107683
-121.19658,1,11639.130778
-107.44857,1,11639.151614
-102.66097,1,11639.171741
-102.01502,1,11639.193305
-21746.584,10001,11640.991786
-9525.254,9989,11643.267424
-103.81744,1,11643.315228
-105.48811,1,11643.335587
-110.462685,1,11643.356084
-114.48678,1,11643.404058
-95.8115,1,11643.424276
-109.75914,1,11643.44493
-10285.425,9989,11643.77053
-7233.724,10001,11643.876716
-13578.055,10001,11644.54872
-104.6492,1,11644.601447
-10746.176,9989,11647.154783
-117.65849,1,11647.175358
-13370.92,10001,11649.171542
-101.39988,1,11649.225398
-12514.908,10001,11650.25703
-9783.61,10001,11650.381826
-10768.56,10001,11650.53225
-9054.106,10001,11650.840626
-98.00053,1,11650.862624
-9084.422,9989,11650.966682
-26034.662,10001,11651.555045
-14216.036,10001,11652.067882
-121.13644,1,11652.087736
-9494.359,10001,11652.511081
-12265.544,10001,11652.732777
-132451.05,10001,11653.098464
-111.76495,1,11653.118856
-103.05716,1,11653.166846
-8591.606,9989,11654.218504
-15523.052,10001,11657.734083
-94.73214,1,11657.754434
-111.867874,1,11657.785648
-103.90757,1,11657.805118
-102.61922,1,11657.824962
-117.15247,1,11657.873861
-8821.278,9989,11659.468554
-13224.256,9989,11665.423215
-105.52728,1,11665.478179
-117.61344,1,11665.533441
-8937.807,10001,11729.253216
-113.356606,1,11729.273576
-10976.264,10001,11767.28107
-9279.984,10001,11787.622032
-117.80102,1,11787.641604
-98.10529,1,11787.661495
-13232.097,10001,11793.48922
-32807.035,10001,11819.999035
-101.901985,1,11820.018817
-98.56911,1,11820.038632
-12191.405,10001,11824.62001
-16511.406,308,11830.988115
-9162.999,10001,11831.10923
-11383.104,10001,11839.568419
-100.414406,1,11839.588651
-8839.848,10001,11841.092245
-11215.064,10001,11841.651572
-110.881935,1,11841.672302
-100.90056,1,11841.692367
-11411.0205,10001,11843.969966
-100.37644,1,11843.990201
-12362.093,10001,11845.716074
-100.92717,1,11845.736296
-10164.254,10001,11848.04508
-118.95492,1,11848.065695
-96.08785,1,11848.085714
-9757.0625,9991,11848.12615
-11262.671,10001,11848.428888
-11280.6875,9991,11849.002876
-17532.072,10001,11851.731743
-117.2352,1,11851.752127
-104.115585,1,11851.772438
-9615.145,9991,11853.527816
-8788.324,10001,11854.634521
-13548.34,9991,11854.67412
-12264.856,10001,11854.778386
-7933.11,10001,11855.225139
-100.278305,1,11855.245381
-109.42296,1,11855.265217
-98.78657,1,11855.285413
-6389.356,10001,11855.325358
-112.963684,1,11855.344863
-95.18161,1,11855.364987
-99.75212,1,11855.410182
-10667.087,10001,11855.930968
-33866.74,10001,11856.453302
-18042.441,10001,11856.905723
-10220.275,10001,11857.154552
-109.098656,1,11857.174051
-9965.135,9991,11857.359882
-12362.922,10001,11858.620507
-11784.953,9991,11862.130894
-96.79811,1,11862.150959
-107.26653,1,11862.182342
-16949.379,10001,11863.944128
-17942.885,351,11864.4291
-9052.329,9991,11869.636088
-16518.21,270,11869.983716
-103611.34,10001,11933.617299
-17314.344,311,11939.925005
-9348.395,10001,11971.616523
-8387.219,10001,11991.966371
-9088.83,10001,11997.88242
-8659.121,10001,12024.329684
-108.52148,1,12024.349695
-96.066124,1,12024.391608
-110.12357,1,12024.412175
-9345.666,9992,12035.081286
-6815.7153,10001,12035.386281
-108.72767,1,12035.406528
-9619.215,10001,12043.843774
-9177.142,10001,12045.338654
-11667.578,10001,12045.92664
-10573.267,10001,12048.339333
-114.82798,1,12048.35885
-103.883026,1,12048.378677
-15154.426,10001,12050.070156
-96.538795,1,12050.090969
-12830.745,10001,12052.446241
-13817.33,10001,12052.486558
-102.344505,1,12052.506844
-13784.207,10001,12052.809554
-94.248604,1,12052.830055
-7726.8833,10001,12053.288882
-7176.67,10001,12056.051123
-13126.824,10001,12057.818536
-12529.815,9992,12058.995336
-10847.713,10001,12059.056235
-106.36182,1,12059.076575
-8984.89,10001,12059.09657
-95.9979,1,12059.117159
-10320.233,9992,12059.631979
-16269.514,10001,12059.71212
-110.70506,1,12059.732623
-10245.503,10001,12060.342326
-18600.447,391,12060.542634
-107.86875,1,12060.564657
-12346.928,10001,12060.866958
-44084.24,9992,12061.110862
-105747.195,10001,12061.716196
-10372.723,10001,12062.958484
-110.57115,1,12062.978616
-109.57943,1,12063.010158
-97.47807,1,12063.030121
-17614.215,354,12066.288967
-95.83155,1,12066.309094
-8805.542,10001,12066.389412
-10899.46,10001,12068.147996
-102.26646,1,12068.168362
-7381.3833,10001,12073.965466
-100.517685,1,12073.984931
-12379.213,10001,12074.218367
-120.48912,1,12074.238509
-17315.17,310,12080.596864
-10911.1045,10001,12144.247848
-110.38685,1,12144.268059
-9591.581,10001,12175.932088
-11811.421,10001,12196.278027
-128.39243,1,12196.298245
-10515.283,10001,12202.063782
-112.61163,1,12202.083455
-9732.369,10001,12228.732591
-89124.016,10001,12239.375936
-11350.615,10001,12239.697574
-128.87143,1,12239.71825
-10899.88,10001,12248.130194
-104.53403,1,12248.150793
-104.529816,1,12248.170958
-9144.994,10001,12249.651126
-100.79239,1,12249.671625
-8663.893,9994,12250.076964
-7374.0195,10001,12252.586767
-122.88077,1,12252.607073
-115.22576,1,12252.642545
-13881.42,10001,12254.327489
-100.79376,1,12254.347749
-12738.91,10001,12256.838988
-7333.1143,10001,12257.141653
-12278.44,9994,12257.459785
-5793.302,10001,12260.362135
-66524.44,10001,12262.130951
-17707.154,276,12262.739082
-33478.33,9994,12263.04102
-111.18498,1,12263.060575
-97.49774,1,12263.081396
-6236.8076,10001,12263.26456
-12751.806,9994,12263.654812
-101.28685,1,12263.675865
-11747.525,10001,12263.898787
-104.52875,1,12263.918757
-9632.459,10001,12264.498963
-103.00777,1,12264.518396
-112.9442,1,12264.538727
-103.37077,1,12264.558221
-109.78393,1,12264.592236
-105.87871,1,12264.611707
-99.364235,1,12264.631727
-99.21764,1,12264.651849
-13676.921,10001,12264.731715
-8729.906,10001,12265.031827
-12732.43,10001,12265.273375
-100.21586,1,12265.293559
-112.93515,1,12265.313255
-118.827866,1,12265.332969
-18594.512,10001,12265.875062
-11697.382,10001,12267.292603
-108.650406,1,12267.31205
-13146.557,10001,12270.584465
-7258.8257,10001,12270.664311
-101.74009,1,12270.684038
-101.00618,1,12270.704216
-125.95755,1,12270.724331
-12081.843,10001,12272.439916
-16347.555,10001,12278.214327
-99.168816,1,12278.233897
-11005.023,10001,12284.719467
-7632.9136,10001,12348.286353
-97.3544,1,12348.307381
-105.267105,1,12348.345874
-119.025024,1,12348.36534
-111.665794,1,12348.385743
-8412.501,10001,12379.854201
-108.68063,1,12379.874718
-109.84776,1,12379.894898
-103.53129,1,12379.914874
-14546.094,10001,12400.160498
-97.54087,1,12400.192201
-101.31824,1,12400.227232
-112.11975,1,12400.261003
-11485.122,10001,12406.112812
-9535.981,10001,12432.576333
-94.10361,1,12432.59637
-109.60757,1,12432.617169
-100.17625,1,12432.646308
-7023.707,10001,12443.275117
-119.824524,1,12443.303485
-9384.068,10001,12443.633285
-8970.356,10001,12452.098586
-113092.61,10001,12453.575318
-117.72137,1,12453.597321
-8210.576,10001,12453.977568
-11103.525,9995,12456.494229
-9085.059,10001,12458.306238
-96.71706,1,12458.326665
-98.1203,1,12458.347051
-101.53835,1,12458.367015
-95.11063,1,12458.403359
-27466.715,10001,12460.704952
-6299.9575,9996,12461.213456
-113.26053,1,12461.245071
-16942.467,305,12462.702782
-10519.42,10001,12464.24124
-9888.8125,9996,12465.996001
-11790.139,10001,12466.701496
-12138.954,10001,12467.042013
-96.90357,1,12467.063146
-9386.808,10001,12467.222363
-7511.068,10001,12467.627089
-8960.632,10001,12467.877562
-8982.86,10001,12468.604956
-9298.773,10001,12468.695684
-103.559074,1,12468.715125
-18655.54,10001,12468.999321
-115.447655,1,12469.018997
-13360.844,10001,12469.311224
-14950.656,10001,12469.857506
-97.94967,1,12469.88733
-118.811584,1,12469.907034
-12304.281,10001,12471.200097
-16578.5,231,12473.98648
-110.2001,1,12474.005675
-94.67739,1,12474.026783
-105.79217,1,12474.046168
-12780.637,10001,12474.478101
-8002.634,10001,12474.61763
-8308.501,10001,12476.479512
-118.83727,1,12476.501219
-20135.422,411,12478.338084
-6256.4116,10001,12482.156101
-110.035416,1,12482.177193
-16760.338,263,12487.6022
-7612.9834,9996,12488.648558
-18082.613,356,12495.814842
-119.79094,1,12495.834965
-11141.3125,10001,12552.946819
-17195.81,10001,12584.509988
-100.98663,1,12584.5299
-106.57014,1,12584.550224
-8574.5625,9997,12604.734133
-12350.757,10001,12610.558214
-105.7345,1,12610.577825
-97.1239,1,12610.59779
-103.207,1,12610.617604
-111.70288,1,12610.637653
-96.60938,1,12610.657032
-112.03063,1,12610.677158
-14112.423,9997,12637.089748
-101.8016,1,12637.109488
-105.5668,1,12637.13329
-98.22269,1,12637.152798
-709.7873,8,12637.323406
-11244.093,9997,12647.669399
-13220.75,9997,12647.987916
-118.211296,1,12648.008183
-8731.122,10001,12656.511402
-101.63778,1,12656.538848
-110.125374,1,12656.558361
-109.28527,1,12656.57853
-103.82249,1,12656.598449
-100.78968,1,12656.618369
-5416.823,10001,12658.007628
-99.69259,1,12658.0289
-114.61989,1,12658.04905
-7338.739,10001,12658.393881
-8915.229,9997,12662.604518
-6744.615,9997,12665.00199
-37482.812,9997,12665.53318
-106.974976,1,12665.553676
-8508.439,10001,12667.065756
-7662.277,10001,12668.590446
-51222.254,10001,12670.249676
-12591.138,10001,12670.960879
-125.03568,1,12670.983107
-113.63274,1,12671.005078
-98.09525,1,12671.034021
-119.494354,1,12671.05345
-20371.275,10001,12671.333903
-7888.4756,10001,12671.499321
-9890.595,10001,12671.899468
-14834.127,9997,12672.063086
-99.66724,1,12672.083201
-110.80052,1,12672.10487
-102.19906,1,12672.124241
-121.65688,1,12672.144085
-97.38836,1,12672.163985
-7317.735,10001,12672.874823
-113.553764,1,12672.895049
-8717.265,10001,12672.976929
-12217.268,10001,12673.278235
-16882.203,247,12673.603822
-119.495804,1,12673.623396
-7777.665,10001,12675.56726
-103.74633,1,12675.587183
-10824.768,10001,12678.404212
-102.61919,1,12678.428483
-102.186134,1,12678.451324
-109.10073,1,12678.470861
-12003.33,10001,12678.829694
-14667.814,10001,12678.969963
-119.68106,1,12678.994821
-121.27855,1,12679.014368
-10659.999,10001,12680.699355
-97.27181,1,12680.720864
-97.41735,1,12680.741691
-111.851006,1,12680.761651
-72380.234,10001,12682.553502
-96.91684,1,12682.573227
-101.79481,1,12682.592793
-17085.287,249,12684.012978
-115.38935,1,12684.033302
-8487.814,10001,12691.77709
-10235.839,10001,12700.130274
-8246.8,10001,12756.567084
-10319.333,10001,12788.05997
-106.88276,1,12788.08017
-8924.965,10001,12808.26072
-10119.258,10001,12814.301884
-9193.013,9999,12840.769695
-73749.2,10001,12851.166647
-10809.885,10001,12851.507758
-11282.644,10001,12860.11449
-10370.146,10001,12861.540264
-11694.834,10001,12861.885253
-101.5052,1,12861.907319
-10224.594,10001,12866.199871
-95.74542,1,12866.220556
-5491.1685,9999,12868.449646
-124.42577,1,12868.471542
-9658.123,10001,12869.051034
-10558.301,10001,12870.558929
-6636.8237,10001,12873.836551
-8511.62,10001,12874.617831
-115.844154,1,12874.638266
-100.351974,1,12874.657996
-108.077805,1,12874.678202
-118.76362,1,12874.697978
-10572.358,10001,12874.900496
-9874.821,9999,12875.023326
-6950.3633,10001,12875.469336
-102.58096,1,12875.490349
-13038.899,10001,12875.729356
-105.04222,1,12875.74961
-15157.967,10001,12876.458292
-98.49895,1,12876.478523
-22582.783,10001,12876.538613
-120.40556,1,12876.558511
-9168.297,10001,12876.838562
-12057.195,10001,12877.180484
-7206.2397,10001,12879.008452
-13200.393,10001,12881.89385
-8121.24,10001,12882.253978
-7095.0093,10001,12884.302019
-98.76707,1,12884.322129
-97.09234,1,12884.353541
-114.63344,1,12884.373547
-9422.788,10001,12886.15276
-10464.875,10001,12887.604549
-16977.215,290,12887.862316
-119.70389,1,12887.882442
-5263.933,10001,12895.328428
-114.51378,1,12895.351705
-18481.111,331,12902.004225
-11505.312,10001,12903.552769
-98.76776,1,12903.572933
-7795.881,10001,12960.02177
-96.634,1,12960.042383
-6577.476,10001,12991.576087
-7098.2183,10000,13011.719799
-6097.9775,10001,13017.69595
